,Age_at_Booking,Booking_to_flight,Booking Year,Booking Month,Booking Dayofweek,Booking Is_month_end,Booking Is_month_start,Flight Month,Flight Dayofweek,Flight Is_month_end,Flight Is_month_start,distance,Class_0,Class_1,From_1,From_2,From_3,From_4,From_5,From_6,From_7,To_1,To_2,To_3,To_4,To_5,To_6,To_7,Time Label_0,Time Label_1,Time Label_2,Time Label_3,Time Label_4
7057,29,18,2016,10,2,False,False,10,6,False,False,2042.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7058,44,12,2016,11,2,False,False,11,0,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7059,64,6,2016,1,4,False,True,1,3,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7060,42,22,2016,1,3,False,False,2,4,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7061,46,32,2016,9,1,False,False,10,5,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7062,10,30,2016,1,2,False,False,2,4,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7063,74,26,2016,7,3,False,False,8,1,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7064,33,30,2016,9,0,False,False,10,2,False,False,580.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7065,69,27,2016,10,5,False,False,11,4,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7066,33,42,2016,11,4,False,False,12,4,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7067,35,30,2016,3,5,False,False,4,0,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7068,65,5,2016,9,4,False,False,9,2,False,False,1491.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7069,30,13,2016,12,0,False,False,12,6,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7070,27,43,2016,5,6,False,False,7,0,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7071,63,20,2016,3,2,False,False,3,1,False,False,2191.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
7072,53,13,2016,5,5,False,False,5,4,False,False,1434.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7073,60,21,2016,4,2,False,False,5,2,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7074,76,9,2016,6,2,False,False,7,4,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7075,69,25,2016,5,0,False,False,5,4,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7076,58,23,2016,1,5,False,False,1,0,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7077,56,15,2016,4,5,False,False,4,6,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7078,35,11,2016,5,3,False,False,5,0,False,False,536.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7079,43,6,2016,2,6,False,False,3,5,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7080,19,5,2016,7,6,False,False,7,4,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7081,57,4,2016,12,6,False,False,12,3,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7082,31,39,2016,8,5,False,False,10,2,False,False,1491.67,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7083,28,51,2016,9,3,False,False,11,5,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7084,59,63,2016,6,3,False,False,8,3,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7085,42,8,2016,12,1,False,False,12,2,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7086,52,13,2016,7,2,False,False,8,1,False,False,1446.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7087,11,23,2016,2,0,False,False,3,2,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7088,61,47,2016,8,2,False,False,10,0,False,False,1073.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7089,55,24,2016,11,0,False,False,12,3,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7090,35,15,2016,8,3,False,False,9,4,False,False,2042.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7091,25,10,2016,9,3,False,False,10,6,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7092,38,23,2016,3,3,False,False,3,5,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7093,32,33,2016,8,1,False,False,10,6,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7094,66,9,2016,9,4,False,False,9,6,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7095,39,40,2016,8,4,False,False,9,2,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7096,13,24,2016,3,5,False,False,4,1,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7097,48,36,2016,2,0,False,False,3,1,False,False,1434.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7098,13,16,2016,6,3,False,False,7,5,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7099,45,42,2016,3,6,False,False,5,6,False,False,1446.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7100,46,8,2016,10,6,False,False,10,0,True,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7101,35,26,2016,6,5,False,False,7,3,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
7102,80,12,2016,3,6,False,False,3,4,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7103,26,24,2016,2,3,False,False,3,6,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7104,17,39,2016,6,3,False,False,7,0,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7105,38,18,2016,9,6,False,False,10,3,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7106,72,43,2016,4,0,False,False,5,1,False,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7107,36,16,2016,6,1,False,False,7,3,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7108,69,35,2016,5,2,False,False,6,2,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7109,38,17,2016,9,5,False,False,9,1,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7110,19,25,2016,3,3,False,False,4,0,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7111,25,4,2016,11,6,False,False,11,3,False,False,1446.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7112,27,2,2016,12,2,False,False,12,4,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7113,42,7,2016,2,4,False,False,2,4,False,False,1472.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7114,51,22,2016,10,6,False,False,10,0,True,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7115,53,21,2016,1,6,False,False,1,6,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7116,29,6,2016,3,1,False,False,3,0,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7117,79,18,2016,7,2,False,False,7,6,True,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7118,33,24,2016,8,6,False,False,8,2,True,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7119,68,30,2016,1,4,False,False,2,6,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7120,74,26,2016,12,3,False,True,12,1,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7121,23,31,2016,5,5,False,False,6,1,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7122,21,14,2016,6,0,False,False,7,0,False,False,2054.77,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7123,53,25,2016,10,1,False,False,11,5,False,False,1434.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7124,34,20,2016,8,6,False,False,9,5,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7125,75,18,2016,11,3,False,False,11,0,False,False,1334.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7126,78,10,2016,3,0,False,False,4,3,False,False,1472.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7127,54,7,2016,11,6,False,False,11,6,False,False,1334.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7128,36,40,2015,12,1,False,False,1,6,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7129,42,40,2016,3,2,False,False,4,0,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7130,12,10,2016,2,1,False,False,2,4,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7131,43,29,2016,4,0,False,False,5,1,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7132,80,16,2016,3,4,False,False,4,6,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7133,63,8,2016,3,5,False,False,3,6,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7134,71,16,2016,8,5,False,False,9,0,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7135,39,43,2016,8,6,False,False,10,0,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7136,50,5,2016,2,3,False,False,2,1,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7137,33,29,2016,3,3,False,False,4,4,False,True,1744.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7138,32,13,2016,8,1,False,False,9,0,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7139,77,1,2016,8,0,False,False,8,1,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7140,60,28,2016,9,2,False,False,10,2,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7141,77,17,2016,7,1,False,False,8,4,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7142,69,34,2015,12,2,False,False,1,1,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7143,17,19,2016,11,3,False,False,11,1,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7144,49,10,2016,3,5,False,False,3,1,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7145,18,11,2016,11,6,False,False,12,3,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7146,34,15,2015,12,2,False,False,1,3,False,False,539.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7147,63,36,2016,5,6,False,False,6,0,False,False,627.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7148,26,52,2016,8,1,False,False,10,4,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7149,12,38,2015,12,0,False,False,1,3,False,False,1744.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7150,46,16,2016,4,6,False,False,4,1,False,False,1507.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7151,29,0,2016,1,1,False,False,1,1,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7152,50,29,2016,4,2,False,False,5,3,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7153,59,35,2016,7,0,False,False,8,0,False,False,1491.67,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7154,60,53,2016,7,2,False,False,8,6,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7155,11,11,2016,11,4,False,False,12,1,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7156,51,21,2016,3,1,False,False,4,1,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7157,42,10,2016,10,4,False,False,10,0,True,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7158,79,12,2016,9,1,False,False,9,6,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
7159,67,33,2016,8,3,False,False,9,1,False,False,1434.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7160,32,8,2016,12,0,False,False,12,1,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7161,15,38,2016,6,5,False,False,7,1,False,False,1073.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7162,53,4,2016,11,2,True,False,12,6,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7163,70,23,2016,5,0,False,False,6,2,False,True,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7164,28,24,2016,1,6,False,False,2,2,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7165,16,31,2016,9,2,False,False,10,5,False,False,710.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7166,30,22,2016,3,4,False,False,3,5,False,False,1744.17,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7167,31,26,2016,7,1,False,False,8,6,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7168,40,3,2016,10,1,False,False,10,4,False,False,1744.17,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7169,55,18,2016,9,6,False,False,9,3,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7170,16,21,2016,5,3,False,False,6,3,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7171,26,22,2016,10,5,False,False,10,6,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7172,22,15,2016,9,0,False,False,9,1,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7173,59,33,2016,8,5,False,False,9,3,False,False,2042.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7174,63,12,2016,11,6,False,False,12,4,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7175,63,54,2016,3,5,False,False,5,3,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7176,34,54,2016,10,1,False,False,12,6,False,False,2042.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7177,58,28,2016,4,2,False,False,5,2,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7178,26,19,2016,1,0,False,False,1,5,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7179,33,3,2016,9,4,False,False,9,0,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7180,26,23,2016,10,0,False,False,10,2,False,False,1434.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7181,22,6,2016,2,0,False,False,2,6,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7182,11,11,2015,12,5,False,False,1,2,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7183,30,36,2016,4,5,False,False,5,6,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7184,69,30,2016,7,6,False,False,8,1,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7185,74,28,2016,7,1,False,False,8,1,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7186,33,49,2015,12,2,False,False,2,2,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7187,51,7,2016,4,4,False,False,4,4,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7188,75,4,2016,6,2,False,False,6,6,False,False,1434.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7189,71,5,2016,9,4,False,False,9,2,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7190,74,28,2016,5,0,False,False,6,0,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7191,35,16,2016,7,3,False,False,8,5,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7192,33,16,2016,8,1,False,False,9,3,False,True,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7193,66,2,2016,2,6,False,False,3,1,False,True,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7194,71,34,2016,2,1,False,False,3,0,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7195,52,15,2016,9,4,False,False,10,5,False,True,2042.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7196,33,33,2016,4,2,False,False,5,0,False,False,1507.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7197,45,2,2016,4,5,False,False,4,0,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7198,30,25,2016,8,5,False,False,9,2,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7199,67,29,2016,6,2,False,False,7,3,False,False,1671.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7200,19,7,2016,5,5,False,False,6,5,False,False,1507.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7201,63,1,2016,1,2,False,False,1,3,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7202,53,11,2016,6,1,False,False,7,5,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7203,63,1,2016,11,3,False,False,11,4,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7204,55,40,2016,7,3,False,False,8,1,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7205,53,39,2016,6,4,False,False,8,1,False,False,991.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7206,56,29,2016,3,2,False,False,4,3,False,False,2054.77,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7207,37,10,2016,8,3,False,False,8,6,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7208,54,36,2016,2,2,False,False,3,3,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7209,68,26,2015,12,4,False,False,1,2,False,False,539.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7210,65,11,2016,6,4,False,False,6,1,False,False,1568.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7211,44,39,2016,1,6,False,False,2,3,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7212,71,16,2016,8,5,False,False,9,0,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7213,67,32,2015,12,2,False,False,1,6,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7214,29,18,2016,7,0,False,False,7,4,False,False,1491.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7215,55,16,2016,10,5,False,False,11,0,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7216,49,60,2016,4,6,False,False,6,3,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7217,31,27,2015,12,0,False,False,1,6,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7218,25,23,2016,5,0,False,False,6,2,False,True,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7219,52,11,2016,11,4,False,False,11,1,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7220,62,7,2016,2,4,False,False,2,4,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7221,48,15,2016,2,5,False,False,3,6,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7222,10,51,2016,5,6,False,True,6,1,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7223,40,29,2016,6,5,False,False,7,6,False,False,1507.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7224,32,14,2016,2,5,False,False,2,5,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7225,49,37,2016,9,6,False,False,11,1,False,True,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7226,76,2,2016,1,5,False,False,1,0,False,False,539.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7227,32,45,2016,1,6,False,False,2,2,False,False,536.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7228,14,33,2016,1,0,False,False,2,5,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7229,42,17,2016,4,6,False,False,5,2,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7230,44,38,2016,2,0,False,True,3,3,False,False,627.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7231,69,4,2016,7,6,False,False,7,3,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7232,13,30,2016,4,6,False,False,5,1,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7233,25,37,2016,1,3,False,False,2,5,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7234,25,15,2016,4,4,False,False,5,5,False,False,1507.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
7235,61,26,2016,3,3,False,False,4,1,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7236,16,12,2016,3,2,False,False,3,0,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7237,10,8,2015,12,2,False,False,1,3,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7238,15,12,2016,11,5,False,False,11,3,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7239,60,8,2016,12,3,False,True,12,4,False,False,1434.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7240,74,11,2016,3,6,False,False,3,3,True,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7241,39,49,2016,8,4,False,False,10,4,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7242,55,17,2016,10,4,False,False,11,0,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7243,53,15,2016,5,4,False,False,5,5,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7244,23,6,2016,6,6,False,False,7,5,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7245,56,41,2016,6,6,False,False,7,5,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
